id;edad;genero;ocupacion;ingreso_mensual;frecuencia_entrenamiento;tiempo_sesion_min;tipo_entrenamiento;objetivo_principal;motivacion;barreras;usa_app_fitness;nivel_tecnologia;disposicion_pago;lugar_preferido
4223;62;F;jubilado;540904;4;38;cardio;salud;medica;conocimiento;True;medio;baja;casa
4224;49;F;profesional;2561813;2;31;cardio;bienestar;mental;tiempo;False;medio;alta;aire_libre
4225;54;M;profesional;2278595;4;60;pesas;ganar_musculo;salud;conocimiento;True;medio;alta;aire_libre
4226;48;M;profesional;2722084;3;30;cardio;salud;mental;lesiones;True;medio;media;casa
4227;25;M;estudiante;515585;3;51;funcional;estetica;mental;tiempo;True;medio;media;aire_libre
4228;45;M;profesional;2048106;3;53;funcional;rehabilitacion;otro;tiempo;True;alto;media;casa
4229;65;M;profesional;1129649;5;35;cardio;bienestar;estetica;desmotivacion;True;alto;media;casa
4230;25;M;estudiante;599794;4;32;HIIT;bajar_peso;mental;dinero;True;alto;media;casa
4231;39;M;profesional;1665673;5;74;pesas;ganar_musculo;estetica;tiempo;True;medio;baja;gimnasio
4232;46;F;profesional;1547585;4;55;funcional;salud;medica;lesiones;True;medio;media;gimnasio
4233;42;M;profesional;1562435;4;49;funcional;bienestar;mental;dinero;True;alto;alta;gimnasio
4234;37;F;profesional;1230647;4;23;HIIT;bajar_peso;rendimiento;tiempo;True;alto;alta;gimnasio
4235;41;F;independiente;1793850;4;34;cardio;ganar_musculo;mental;dinero;False;medio;media;gimnasio
4236;22;F;independiente;1113833;2;50;funcional;bajar_peso;otro;tiempo;True;alto;alta;casa
4237;62;M;profesional;2495808;5;44;cardio;salud;social;desmotivacion;True;medio;alta;gimnasio
4238;20;M;independiente;1626014;3;32;HIIT;ganar_musculo;rendimiento;tiempo;True;medio;media;gimnasio
4239;31;M;profesional;2087306;1;53;funcional;salud;mental;conocimiento;True;medio;alta;aire_libre
4240;35;M;independiente;1229789;3;29;HIIT;ganar_musculo;estetica;dinero;True;alto;baja;gimnasio
4241;50;M;profesional;1467139;4;59;yoga;bajar_peso;social;tiempo;True;medio;media;casa
4242;33;F;profesional;1159784;4;36;cardio;bajar_peso;rendimiento;desmotivacion;True;alto;alta;aire_libre
4243;27;M;profesional;1108904;4;60;pesas;ganar_musculo;rendimiento;tiempo;True;medio;alta;casa
4244;30;M;profesional;1268001;4;86;pesas;estetica;mental;conocimiento;True;alto;media;aire_libre
4245;27;F;independiente;1010797;4;56;yoga;bajar_peso;salud;tiempo;True;medio;baja;casa
4246;37;M;profesional;1388181;3;31;cardio;bienestar;salud;tiempo;True;alto;baja;aire_libre
4247;31;M;independiente;1581946;4;31;HIIT;salud;salud;tiempo;True;medio;baja;gimnasio
4248;40;F;profesional;2213763;3;33;cardio;bienestar;salud;desmotivacion;True;bajo;media;casa
4249;53;F;independiente;2252126;3;60;yoga;salud;mental;dinero;True;medio;baja;casa
4250;36;F;profesional;1313299;2;59;yoga;salud;salud;tiempo;False;medio;media;casa
4251;24;F;independiente;1070830;4;48;cardio;bajar_peso;social;desmotivacion;True;medio;alta;gimnasio
4252;41;F;independiente;819667;4;32;cardio;bienestar;salud;tiempo;True;bajo;media;aire_libre
4253;54;F;profesional;2160895;2;88;pesas;rehabilitacion;medica;lesiones;True;medio;media;casa
4254;62;F;jubilado;476351;1;49;cardio;salud;mental;tiempo;True;medio;media;casa
4255;19;F;estudiante;349239;3;30;cardio;bajar_peso;mental;desmotivacion;True;bajo;media;gimnasio
4256;27;M;estudiante;588872;4;83;pesas;ganar_musculo;estetica;dinero;True;alto;media;gimnasio
4257;38;F;independiente;1355660;4;48;funcional;estetica;estetica;tiempo;False;medio;media;casa
4258;19;F;estudiante;557728;3;44;cardio;bienestar;estetica;tiempo;True;alto;alta;casa
4259;33;F;profesional;1668775;4;69;pesas;ganar_musculo;estetica;tiempo;True;alto;baja;gimnasio
4260;34;F;profesional;1331655;3;48;yoga;bajar_peso;mental;tiempo;True;medio;media;casa
4261;41;F;profesional;1498595;3;60;pilates;salud;otro;conocimiento;False;medio;alta;casa
4262;58;F;profesional;1348504;3;35;HIIT;bienestar;mental;tiempo;False;bajo;alta;casa
4263;61;M;jubilado;438333;5;63;pesas;ganar_musculo;estetica;tiempo;False;medio;baja;casa
4264;53;F;independiente;887894;3;79;pesas;salud;medica;dinero;True;alto;baja;gimnasio
4265;35;F;jubilado;659037;4;57;funcional;estetica;estetica;desmotivacion;True;medio;media;aire_libre
4266;20;M;estudiante;614442;3;45;funcional;salud;medica;tiempo;True;medio;baja;gimnasio
4267;60;M;jubilado;543237;4;60;pesas;salud;salud;desmotivacion;False;bajo;alta;casa
4268;35;F;independiente;953128;3;59;yoga;rehabilitacion;medica;tiempo;True;medio;baja;aire_libre
4269;22;M;estudiante;602746;4;22;HIIT;ganar_musculo;estetica;tiempo;True;alto;media;gimnasio
4270;34;M;profesional;1492620;3;33;HIIT;bienestar;salud;tiempo;True;alto;alta;gimnasio
4271;42;M;profesional;1261365;3;74;pesas;bajar_peso;mental;desmotivacion;False;medio;baja;gimnasio
4272;53;F;independiente;1645560;4;51;yoga;salud;mental;tiempo;True;alto;alta;gimnasio
4273;31;F;profesional;1897957;2;45;pilates;bienestar;mental;desmotivacion;True;medio;alta;gimnasio
4274;37;M;profesional;2175062;3;46;yoga;bienestar;salud;tiempo;True;medio;alta;aire_libre
4275;37;F;profesional;2464450;5;59;funcional;ganar_musculo;rendimiento;desmotivacion;True;medio;alta;gimnasio
4276;63;F;jubilado;570596;4;33;cardio;salud;medica;conocimiento;True;bajo;baja;casa
4277;25;F;profesional;2177472;4;58;yoga;bajar_peso;salud;tiempo;False;medio;alta;casa
4278;45;F;profesional;2573466;2;22;HIIT;estetica;salud;tiempo;True;alto;media;casa
4279;30;F;profesional;1779045;1;54;yoga;estetica;mental;dinero;True;medio;baja;casa
4280;50;F;profesional;1484235;3;46;funcional;bajar_peso;otro;tiempo;False;bajo;alta;casa
4281;43;F;independiente;943531;2;23;HIIT;bienestar;mental;tiempo;False;alto;media;gimnasio
4282;53;M;profesional;2241478;3;52;funcional;salud;medica;lesiones;True;alto;media;casa
4283;52;F;profesional;2062025;5;27;HIIT;ganar_musculo;rendimiento;tiempo;True;medio;baja;casa
4284;39;F;profesional;2320921;5;53;yoga;bajar_peso;estetica;lesiones;False;medio;baja;casa
4285;65;F;profesional;2061147;3;44;cardio;salud;medica;lesiones;True;medio;alta;casa
4286;57;M;profesional;1122366;3;60;funcional;salud;medica;conocimiento;True;medio;media;casa
4287;33;F;profesional;2049853;4;57;pilates;desconocido;salud;tiempo;True;alto;baja;aire_libre
4288;25;F;profesional;1514584;4;39;cardio;bajar_peso;salud;tiempo;True;alto;media;gimnasio
4289;34;F;profesional;1868352;4;47;cardio;bienestar;salud;tiempo;True;medio;alta;aire_libre
4290;34;M;independiente;1368672;2;59;funcional;bajar_peso;mental;dinero;False;bajo;media;casa
4291;41;F;independiente;786366;1;59;pilates;salud;otro;desmotivacion;True;alto;baja;gimnasio
4292;34;M;independiente;1799906;3;35;HIIT;bajar_peso;estetica;lesiones;True;medio;alta;gimnasio
4293;25;M;estudiante;517393;4;45;pilates;ganar_musculo;estetica;tiempo;True;medio;baja;gimnasio
4294;22;M;independiente;1082918;4;59;funcional;estetica;rendimiento;desmotivacion;False;bajo;media;casa
4295;25;F;estudiante;314061;2;64;pesas;bajar_peso;;;;alto;media;gimnasio
4296;38;F;independiente;1458677;3;58;funcional;salud;salud;tiempo;False;bajo;alta;gimnasio
4297;40;F;profesional;1597082;4;31;HIIT;ganar_musculo;salud;dinero;False;medio;media;gimnasio
4298;32;F;jubilado;771029;2;31;cardio;salud;estetica;lesiones;True;bajo;alta;casa
4299;46;M;independiente;1703190;4;82;pesas;rehabilitacion;mental;desmotivacion;True;bajo;alta;gimnasio
4300;33;F;profesional;1940582;3;59;pilates;salud;salud;tiempo;True;alto;media;aire_libre
4301;44;M;independiente;2185829;2;60;funcional;salud;social;dinero;True;alto;alta;gimnasio
4302;32;F;independiente;1939460;2;46;cardio;bienestar;salud;tiempo;True;medio;media;casa
4303;58;M;independiente;745065;3;56;funcional;rehabilitacion;medica;desmotivacion;True;medio;media;aire_libre
4304;42;M;profesional;1972665;3;31;cardio;bajar_peso;social;tiempo;True;alto;alta;gimnasio
4305;30;M;jubilado;429604;4;45;funcional;bajar_peso;estetica;conocimiento;False;bajo;baja;gimnasio
4306;43;F;profesional;1405669;3;59;funcional;ganar_musculo;rendimiento;tiempo;True;alto;alta;gimnasio
4307;64;M;jubilado;640661;4;54;funcional;bienestar;mental;conocimiento;True;bajo;media;gimnasio
4308;41;F;profesional;1099042;1;45;cardio;bienestar;mental;lesiones;True;medio;baja;aire_libre
4309;50;F;independiente;1039761;3;41;cardio;salud;estetica;tiempo;True;medio;alta;aire_libre
4310;34;F;profesional;1928048;3;47;funcional;salud;salud;lesiones;False;alto;alta;gimnasio
4311;42;F;independiente;899649;4;47;yoga;estetica;rendimiento;tiempo;True;alto;baja;casa
4312;31;M;profesional;2239177;3;50;yoga;salud;medica;tiempo;False;medio;alta;casa
4313;46;M;independiente;1266804;3;39;cardio;bienestar;mental;dinero;True;bajo;alta;aire_libre
4314;22;F;estudiante;446351;3;56;funcional;rehabilitacion;medica;conocimiento;True;alto;baja;aire_libre
4315;29;F;independiente;2140589;3;47;funcional;salud;salud;dinero;True;medio;media;gimnasio
4316;59;F;profesional;2176485;4;48;cardio;desconocido;estetica;lesiones;True;alto;baja;casa
4317;59;M;profesional;1241981;3;85;pesas;salud;medica;tiempo;True;alto;alta;casa
4318;34;F;profesional;2454335;3;60;yoga;salud;salud;tiempo;True;medio;alta;casa
4319;40;F;profesional;1307890;3;48;pilates;bajar_peso;salud;dinero;True;medio;media;gimnasio
4320;19;M;estudiante;323938;2;22;HIIT;estetica;rendimiento;dinero;True;medio;baja;gimnasio
4321;25;M;profesional;1147839;4;72;pesas;ganar_musculo;estetica;tiempo;True;medio;media;gimnasio
4322;34;F;profesional;1728163;3;27;HIIT;salud;medica;tiempo;False;bajo;media;gimnasio
4323;27;M;independiente;750121;3;81;pesas;ganar_musculo;mental;dinero;True;alto;baja;casa
4324;18;M;profesional;2053223;5;61;pesas;ganar_musculo;estetica;dinero;True;medio;alta;aire_libre
4325;51;F;independiente;2223794;3;40;cardio;salud;medica;desmotivacion;True;alto;baja;aire_libre
4326;39;M;profesional;2109674;3;52;funcional;rehabilitacion;salud;tiempo;True;alto;media;gimnasio
4327;21;F;profesional;2439343;4;56;funcional;bajar_peso;estetica;tiempo;True;medio;alta;aire_libre
4328;26;M;estudiante;626716;3;24;HIIT;bienestar;estetica;desmotivacion;True;medio;baja;aire_libre
4329;39;F;independiente;2055235;3;49;funcional;ganar_musculo;estetica;dinero;True;medio;media;casa
4330;39;M;profesional;1108466;4;56;funcional;bajar_peso;estetica;tiempo;True;medio;media;gimnasio
4331;39;F;profesional;2372212;3;53;funcional;salud;salud;tiempo;False;bajo;alta;gimnasio
4332;40;M;profesional;2442999;1;47;funcional;bienestar;mental;tiempo;False;medio;baja;aire_libre
4333;28;F;independiente;1581039;3;31;HIIT;estetica;estetica;tiempo;False;alto;baja;gimnasio
4334;30;M;profesional;2132266;3;56;funcional;salud;medica;conocimiento;True;alto;alta;casa
4335;33;F;independiente;815413;4;45;funcional;salud;medica;tiempo;True;medio;baja;casa
4336;18;F;independiente;1179226;4;42;cardio;bajar_peso;estetica;lesiones;False;bajo;media;aire_libre
4337;63;M;jubilado;620830;3;58;yoga;salud;salud;lesiones;True;medio;baja;aire_libre
4338;53;M;profesional;2090115;3;30;cardio;salud;medica;conocimiento;True;medio;baja;casa
4339;28;M;estudiante;307455;3;46;cardio;salud;medica;tiempo;True;medio;media;casa
4340;47;F;independiente;1329433;4;82;pesas;bajar_peso;rendimiento;tiempo;True;medio;baja;gimnasio
4341;56;M;independiente;1491173;4;53;pilates;bajar_peso;salud;lesiones;False;medio;baja;casa
4342;37;F;profesional;1875450;3;59;pilates;bajar_peso;salud;tiempo;False;bajo;alta;casa
4343;25;M;profesional;2114346;3;67;pesas;ganar_musculo;estetica;lesiones;False;alto;baja;gimnasio
4344;20;F;estudiante;638353;5;25;HIIT;ganar_musculo;estetica;conocimiento;True;medio;baja;aire_libre
4345;23;F;profesional;1179198;4;51;funcional;salud;otro;desmotivacion;False;alto;alta;casa
4346;23;M;estudiante;351050;4;76;pesas;ganar_musculo;estetica;tiempo;False;bajo;media;gimnasio
4347;23;M;profesional;2219739;4;33;cardio;bajar_peso;rendimiento;tiempo;False;alto;alta;aire_libre
4348;60;F;jubilado;849902;3;50;funcional;salud;medica;lesiones;False;bajo;media;gimnasio
4349;57;M;profesional;2010514;3;46;pilates;salud;otro;tiempo;False;bajo;alta;aire_libre
4350;29;F;estudiante;649144;3;47;funcional;salud;salud;desmotivacion;False;bajo;baja;gimnasio
4351;61;F;jubilado;654229;4;57;yoga;bajar_peso;estetica;conocimiento;True;medio;alta;casa
4352;46;M;independiente;2187830;4;51;funcional;salud;salud;dinero;True;medio;alta;gimnasio
4353;60;M;jubilado;543427;1;47;pilates;salud;social;lesiones;True;bajo;media;casa
4354;27;F;estudiante;499770;5;49;funcional;ganar_musculo;estetica;desmotivacion;True;medio;alta;gimnasio
4355;29;F;estudiante;463144;4;67;pesas;salud;estetica;tiempo;True;alto;media;gimnasio
4356;31;F;profesional;1314591;4;48;funcional;estetica;estetica;desmotivacion;True;medio;baja;gimnasio
4357;41;F;profesional;2556478;4;73;pesas;bajar_peso;mental;tiempo;True;alto;baja;gimnasio
4358;25;F;independiente;1692233;4;40;cardio;bajar_peso;mental;lesiones;False;bajo;baja;casa
4359;28;F;independiente;2100939;4;50;yoga;bajar_peso;mental;dinero;True;medio;media;casa
4360;38;F;independiente;1115643;3;50;cardio;bienestar;mental;conocimiento;True;bajo;alta;gimnasio
4361;32;F;independiente;1653264;3;53;pilates;salud;medica;desmotivacion;True;medio;alta;casa
4362;52;M;profesional;1164465;4;31;cardio;salud;medica;tiempo;True;medio;media;casa
4363;25;M;profesional;1338348;3;77;pesas;ganar_musculo;rendimiento;tiempo;True;medio;media;gimnasio
4364;61;F;profesional;1293991;2;57;yoga;desconocido;otro;conocimiento;True;medio;alta;casa
4365;29;M;independiente;1711828;4;59;funcional;estetica;estetica;tiempo;True;alto;media;casa
4366;35;M;profesional;2216439;3;52;yoga;salud;medica;tiempo;False;alto;media;casa
4367;37;F;profesional;1704210;3;36;cardio;desconocido;;lesiones;False;bajo;media;gimnasio
4368;24;F;profesional;1934655;2;80;pesas;bienestar;mental;tiempo;True;alto;alta;aire_libre
4369;45;F;profesional;2095562;4;36;cardio;bajar_peso;salud;tiempo;True;alto;alta;casa
4370;46;M;profesional;1939677;4;49;yoga;rehabilitacion;salud;tiempo;True;medio;alta;gimnasio
4371;29;M;estudiante;436774;3;45;funcional;salud;salud;tiempo;False;medio;media;gimnasio
4372;23;F;profesional;1163910;5;30;HIIT;bajar_peso;rendimiento;tiempo;False;bajo;alta;gimnasio
4373;23;F;estudiante;502503;3;48;yoga;bienestar;mental;tiempo;True;alto;baja;casa
4374;41;M;profesional;2398081;2;78;pesas;bienestar;salud;desmotivacion;True;alto;media;gimnasio
4375;55;F;independiente;1838120;4;50;pilates;salud;medica;tiempo;True;bajo;alta;gimnasio
4376;42;F;profesional;1952253;4;60;pesas;ganar_musculo;salud;tiempo;True;medio;alta;aire_libre
4377;42;M;independiente;2263355;3;57;yoga;bienestar;salud;tiempo;True;medio;alta;casa
4378;31;F;profesional;2220580;3;45;pilates;bienestar;estetica;tiempo;True;alto;baja;gimnasio
4379;49;F;profesional;2313109;4;43;cardio;rehabilitacion;salud;tiempo;False;bajo;alta;gimnasio
4380;33;F;profesional;1788874;5;59;yoga;bajar_peso;salud;desmotivacion;True;alto;alta;casa
4381;18;F;estudiante;357272;4;51;funcional;desconocido;estetica;tiempo;False;bajo;baja;gimnasio
4382;47;F;independiente;2376299;3;50;funcional;desconocido;salud;tiempo;True;alto;baja;casa
4383;56;M;independiente;1841076;2;52;yoga;salud;medica;tiempo;True;bajo;alta;aire_libre
4384;62;M;jubilado;637040;1;52;pilates;salud;mental;conocimiento;False;bajo;baja;gimnasio
4385;55;F;profesional;1482332;4;47;yoga;salud;medica;tiempo;False;medio;baja;casa
4386;44;F;profesional;2199124;3;46;cardio;salud;salud;tiempo;True;bajo;media;aire_libre
4387;19;F;estudiante;387483;2;26;HIIT;bienestar;mental;desmotivacion;True;alto;media;gimnasio
4388;45;F;profesional;2275982;2;89;pesas;bienestar;social;tiempo;True;bajo;media;casa
4389;30;M;independiente;767105;4;56;funcional;bajar_peso;mental;tiempo;True;medio;baja;gimnasio
4390;30;F;jubilado;886302;2;59;funcional;bienestar;mental;lesiones;True;alto;media;gimnasio
4391;44;M;profesional;1512516;4;48;funcional;bajar_peso;rendimiento;tiempo;True;medio;media;casa
4392;65;M;jubilado;702270;4;50;funcional;salud;medica;tiempo;False;medio;media;gimnasio
4393;53;M;profesional;1335183;4;30;cardio;salud;salud;conocimiento;True;alto;alta;casa
4394;62;F;jubilado;766138;3;70;pesas;bienestar;social;conocimiento;True;medio;media;aire_libre
4395;26;M;profesional;1657541;5;50;cardio;bajar_peso;rendimiento;lesiones;True;alto;media;aire_libre
4396;21;F;profesional;2497706;3;62;pesas;bienestar;mental;conocimiento;False;alto;alta;aire_libre
4397;44;F;independiente;2033671;2;48;funcional;ganar_musculo;social;tiempo;False;medio;baja;casa
4398;55;F;independiente;879337;3;67;pesas;salud;medica;tiempo;True;alto;baja;gimnasio
4399;41;F;independiente;1444538;4;51;funcional;estetica;estetica;tiempo;True;alto;media;gimnasio
4400;19;M;estudiante;403100;1;55;funcional;rehabilitacion;social;desmotivacion;False;alto;baja;casa
4401;55;M;independiente;1738137;3;39;cardio;salud;medica;tiempo;False;bajo;baja;gimnasio
4402;50;F;independiente;923511;3;39;cardio;salud;salud;dinero;True;alto;media;gimnasio
4403;26;F;profesional;1131632;5;60;yoga;bajar_peso;estetica;tiempo;True;alto;alta;gimnasio
4404;26;M;profesional;1699938;4;44;cardio;salud;estetica;lesiones;True;medio;media;aire_libre
4405;27;M;estudiante;378116;3;62;pesas;ganar_musculo;rendimiento;tiempo;True;alto;baja;casa
4406;49;F;profesional;1821957;3;49;pilates;salud;medica;tiempo;True;bajo;media;casa
4407;22;F;estudiante;553152;3;78;pesas;estetica;estetica;tiempo;True;medio;alta;gimnasio
4408;23;F;profesional;2490605;4;52;funcional;bajar_peso;salud;conocimiento;True;medio;media;casa
4409;42;F;profesional;2089560;3;45;cardio;bienestar;mental;dinero;False;alto;alta;gimnasio
4410;37;F;independiente;2307526;3;52;yoga;bienestar;estetica;tiempo;False;bajo;media;casa
4411;58;M;profesional;1962564;4;75;pesas;ganar_musculo;salud;tiempo;True;alto;alta;gimnasio
4412;59;F;profesional;1430979;4;67;pesas;ganar_musculo;estetica;tiempo;True;alto;baja;casa
4413;54;M;independiente;1763286;2;49;;;;;True;alto;media;casa
4414;55;M;profesional;2001842;2;68;pesas;salud;social;lesiones;True;medio;alta;casa
4415;47;F;independiente;936860;2;58;yoga;rehabilitacion;salud;desmotivacion;False;medio;baja;casa
4416;25;F;independiente;1534129;3;59;funcional;salud;medica;dinero;False;bajo;baja;gimnasio
4417;18;M;estudiante;548959;5;34;HIIT;ganar_musculo;rendimiento;dinero;True;alto;baja;casa
4418;54;F;profesional;1499477;4;41;cardio;bienestar;estetica;tiempo;True;alto;alta;gimnasio
4419;27;M;independiente;989505;3;45;funcional;salud;medica;desmotivacion;True;medio;media;aire_libre
4420;19;F;estudiante;406612;4;47;funcional;estetica;estetica;dinero;False;medio;baja;casa
4421;30;F;profesional;2363824;3;30;cardio;bajar_peso;estetica;tiempo;True;alto;alta;gimnasio
4422;43;F;profesional;2593916;3;35;HIIT;estetica;mental;conocimiento;True;medio;alta;casa
4423;50;M;profesional;2399641;3;53;yoga;rehabilitacion;salud;tiempo;True;medio;alta;casa
4424;23;F;independiente;839570;2;41;cardio;bajar_peso;mental;dinero;False;bajo;baja;gimnasio
4425;38;M;profesional;2429496;4;73;pesas;ganar_musculo;mental;tiempo;True;medio;media;casa
4426;25;F;independiente;1123918;4;22;HIIT;estetica;estetica;tiempo;True;alto;baja;casa
4427;32;F;profesional;2108381;3;52;yoga;bajar_peso;salud;tiempo;True;medio;alta;aire_libre
